TABLE_NAME,COLUMN_NAME,DATA_TYPE,MAX_LENGTH,PRECISION,SCALE,IS_NULLABLE,COLUMN_ORDER,ROW_COUNT
ChartAudit_Archive_InActiveData,PageNumbers,TEXT,50,,,0,3,1104363
ChartAudit_Archive_InActiveData,CorrectedValue,TEXT,50,,,0,4,1104363
ChartAudit_Archive_InActiveData,Comments,TEXT,16777216,,,0,5,1104363
ChartAudit_Archive_InActiveData,AdditionalComments,TEXT,16777216,,,1,6,1104363
ChartAudit_Archive_InActiveData,ErrorCategoryId,NUMBER,,38,0,0,7,1104363
ChartAudit_Archive_InActiveData,ErrorSubCategoryId,NUMBER,,38,0,0,8,1104363
ChartAudit_Archive_InActiveData,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,1104363
ChartAudit_Archive_InActiveData,L3LevelDisagreeId,NUMBER,,38,0,1,10,1104363
ChartAudit_Archive_InActiveData,IsOpen,TEXT,2,,,1,11,1104363
ChartAudit_Archive_InActiveData,IsAgree,BOOLEAN,,,,1,12,1104363
ChartAudit_Archive_InActiveData,AgreeDisAgreeReason,TEXT,500,,,1,13,1104363
ChartAudit_Archive_InActiveData,Agreestatus,TEXT,50,,,1,14,1104363
ChartAudit_Archive_InActiveData,IsOpenAdmin,BOOLEAN,,,,1,15,1104363
ChartAudit_Archive_InActiveData,ErrorStatusAdmin,TEXT,255,,,1,16,1104363
ChartAudit_Archive_InActiveData,Rationale,TEXT,500,,,1,17,1104363
ChartAudit_Archive_InActiveData,AdminAuditedBy,TEXT,255,,,1,18,1104363
ChartAudit_Archive_InActiveData,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,1104363
ChartAudit_Archive_InActiveData,FinalError,TEXT,15,,,1,20,1104363
ChartAudit_Archive_InActiveData,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,1104363
ChartAudit_Archive_InActiveData,ArchiveNo,NUMBER,,38,0,1,22,1104363
ChartAudit_queueBk,Id,TEXT,255,,,0,1,77
ChartAudit_queueBk,ChartMoreInfoId,TEXT,255,,,0,2,77
ChartAudit_queueBk,PageNumbers,TEXT,50,,,0,3,77
ChartAudit_queueBk,CorrectedValue,TEXT,50,,,0,4,77
ChartAudit_queueBk,Comments,TEXT,16777216,,,0,5,77
ChartAudit_queueBk,AdditionalComments,TEXT,16777216,,,1,6,77
ChartAudit_queueBk,ErrorCategoryId,NUMBER,,38,0,0,7,77
ChartAudit_queueBk,ErrorSubCategoryId,NUMBER,,38,0,0,8,77
ChartAudit_queueBk,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,77
ChartAudit_queueBk,L3LevelDisagreeId,NUMBER,,38,0,1,10,77
ChartAudit_queueBk,IsOpen,TEXT,2,,,1,11,77
ChartAudit_queueBk,IsAgree,BOOLEAN,,,,1,12,77
ChartAudit_queueBk,AgreeDisAgreeReason,TEXT,500,,,1,13,77
ChartAudit_queueBk,Agreestatus,TEXT,50,,,1,14,77
ChartAudit_queueBk,IsOpenAdmin,BOOLEAN,,,,1,15,77
ChartAudit_queueBk,ErrorStatusAdmin,TEXT,255,,,1,16,77
ChartAudit_queueBk,Rationale,TEXT,500,,,1,17,77
ChartAudit_queueBk,AdminAuditedBy,TEXT,255,,,1,18,77
ChartAudit_queueBk,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,77
ChartAudit_queueBk,FinalError,TEXT,15,,,1,20,77
ChartAudit_queueBk,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,77
ChartBulkUploadLog,ChartId,NUMBER,,38,0,1,1,88519
ChartBulkUploadLog,DatauploadedData,TIMESTAMP_NTZ,,,,1,2,88519
ChartFinding_CurrentQueue,AuditID,FLOAT,,,,1,1,77
ChartFinding_CurrentQueue,Client Key,TEXT,127,,,1,2,77
ChartFinding_CurrentQueue,Client,TEXT,127,,,1,3,77
ChartFinding_CurrentQueue,Project Key,TEXT,127,,,1,4,77
ChartFinding_CurrentQueue,Project,TEXT,127,,,1,5,77
ChartFinding_CurrentQueue,Queue,TEXT,127,,,1,6,77
ChartFinding_CurrentQueue,Reference,TEXT,127,,,1,7,77
ChartFinding_CurrentQueue,GMPI,TEXT,127,,,1,8,77
ChartFinding_CurrentQueue,Filename,TEXT,127,,,1,9,77
ChartFinding_CurrentQueue,ReceivedDate,TIMESTAMP_NTZ,,,,1,10,77
ChartFinding_CurrentQueue,ReviewDate,TIMESTAMP_NTZ,,,,1,11,77
ChartFinding_CurrentQueue,ProcessedBy,TEXT,127,,,1,12,77
ChartFinding_CurrentQueue,AuditDate,TEXT,127,,,1,13,77
ChartFinding_CurrentQueue,AuditedBy,TEXT,127,,,1,14,77
ChartFinding_CurrentQueue,MasterAuditDate,TEXT,127,,,1,15,77
ChartFinding_CurrentQueue,MasterAuditedBy,TEXT,127,,,1,16,77
ChartFinding_CurrentQueue,PageNumbers,TEXT,127,,,1,17,77
ChartFinding_CurrentQueue,CorrectedValue,TEXT,127,,,1,18,77
ChartFinding_CurrentQueue,ErrorDescription,TEXT,127,,,1,19,77
ChartFinding_CurrentQueue,AdditionalComments,TEXT,127,,,1,20,77
ChartFinding_CurrentQueue,ErrorCategory,TEXT,127,,,1,21,77
ChartFinding_CurrentQueue,ErrorSubcategory,TEXT,127,,,1,22,77
ChartFinding_CurrentQueue,L3LevelDisagree,TEXT,127,,,1,23,77
ChartFinding_CurrentQueue,Open/Closed,TEXT,127,,,1,24,77
ChartFinding_CurrentQueue,Agree/Disagree,TEXT,127,,,1,25,77
ChartFinding_CurrentQueue,Root_Cause / Disagree_Reason,TEXT,127,,,1,26,77
ChartFinding_CurrentQueue,Disagree Admin Date,TEXT,127,,,1,27,77
ChartFinding_CurrentQueue,Disagree Admin Name,TEXT,127,,,1,28,77
ChartFinding_CurrentQueue,Admin Open/Closed,TEXT,127,,,1,29,77
ChartFinding_CurrentQueue,ErrorStatusAdmin,TEXT,127,,,1,30,77
ChartFinding_CurrentQueue,Disagree Rationale,TEXT,127,,,1,31,77
ChartFinding_CurrentQueue,ErrorClosedDate,TEXT,127,,,1,32,77
ChartFinding_CurrentQueue,ChartId,FLOAT,,,,1,33,77
ChartFinding_CurrentQueue,ClientProjectid,NUMBER,,38,0,1,34,77
ChartFinding_NewQueue,AuditID,FLOAT,,,,1,1,77
ChartFinding_NewQueue,Client Key,TEXT,127,,,1,2,77
ChartFinding_NewQueue,Client,TEXT,127,,,1,3,77
ChartFinding_NewQueue,Project Key,TEXT,127,,,1,4,77
ChartFinding_NewQueue,Project,TEXT,127,,,1,5,77
ChartFinding_NewQueue,Queue,TEXT,127,,,1,6,77
ChartFinding_NewQueue,Reference,TEXT,127,,,1,7,77
ChartFinding_NewQueue,GMPI,TEXT,127,,,1,8,77
ChartFinding_NewQueue,Filename,TEXT,127,,,1,9,77
ChartFinding_NewQueue,ReceivedDate,TIMESTAMP_NTZ,,,,1,10,77
ChartFinding_NewQueue,ReviewDate,TIMESTAMP_NTZ,,,,1,11,77
ChartFinding_NewQueue,ProcessedBy,TEXT,127,,,1,12,77
ChartFinding_NewQueue,AuditDate,TEXT,127,,,1,13,77
ChartFinding_NewQueue,AuditedBy,TEXT,127,,,1,14,77
ChartFinding_NewQueue,MasterAuditDate,TEXT,127,,,1,15,77
ChartFinding_NewQueue,MasterAuditedBy,TEXT,127,,,1,16,77
ChartFinding_NewQueue,PageNumbers,TEXT,127,,,1,17,77
ChartFinding_NewQueue,CorrectedValue,TEXT,127,,,1,18,77
ChartFinding_NewQueue,ErrorDescription,TEXT,127,,,1,19,77
ChartFinding_NewQueue,AdditionalComments,TEXT,127,,,1,20,77
ChartFinding_NewQueue,ErrorCategory,TEXT,127,,,1,21,77
ChartFinding_NewQueue,ErrorSubcategory,TEXT,127,,,1,22,77
ChartFinding_NewQueue,L3LevelDisagree,TEXT,127,,,1,23,77
ChartFinding_NewQueue,Open/Closed,TEXT,127,,,1,24,77
ChartFinding_NewQueue,Agree/Disagree,TEXT,127,,,1,25,77
ChartFinding_NewQueue,Root_Cause / Disagree_Reason,TEXT,127,,,1,26,77
ChartFinding_NewQueue,Disagree Admin Date,TEXT,127,,,1,27,77
ChartFinding_NewQueue,Disagree Admin Name,TEXT,127,,,1,28,77
ChartFinding_NewQueue,Admin Open/Closed,TEXT,127,,,1,29,77
ChartFinding_NewQueue,ErrorStatusAdmin,TEXT,127,,,1,30,77
ChartFinding_NewQueue,Disagree Rationale,TEXT,127,,,1,31,77
ChartFinding_NewQueue,ErrorClosedDate,TEXT,127,,,1,32,77
ChartFinding_NewQueue,ChartId,FLOAT,,,,1,33,77
ChartFinding_NewQueue,ClientProjectid,NUMBER,,38,0,1,34,77
ChartInfo,Id,TEXT,255,,,0,1,11336709
ChartInfo,ClientProjectId,NUMBER,,38,0,0,2,11336709
ChartInfo,ClientMarket,TEXT,512,,,1,3,11336709
ChartInfo,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,11336709
ChartInfo,ClientReference,TEXT,40,,,1,5,11336709
ChartInfo,FileName,TEXT,512,,,0,6,11336709
ChartInfo,NoOfPages,NUMBER,,38,0,1,7,11336709
ChartInfo,OverallStatus,TEXT,512,,,1,8,11336709
ChartInfo,UploadedDate,TIMESTAMP_NTZ,,,,0,9,11336709
ChartInfo,UploadedBy,TEXT,255,,,0,10,11336709
ChartInfo,Page,TEXT,10,,,1,11,11336709
ChartInfo,Specialty,TEXT,255,,,1,12,11336709
ChartInfo,Complexity,TEXT,255,,,1,13,11336709
ChartInfo,Clinic,TEXT,255,,,1,14,11336709
ChartInfo,NEWID,TEXT,36,,,1,15,11336709
ChartInfo,Billing_Type,TEXT,250,,,1,16,11336709
ChartInfo,Price_Per_Chart,NUMBER,,9,2,1,17,11336709
ChartInfo,Invoice,TEXT,50,,,1,18,11336709
ChartInfo,Invoice_Date,TEXT,255,,,1,19,11336709
ChartInfo,Invoice_Comments,TEXT,250,,,1,20,11336709
ChartInfo,EmeraldBarcode,TEXT,255,,,1,21,11336709
ChartInfo,ChartType,TEXT,255,,,1,22,11336709
ChartInfo,LastModifiedDate,TEXT,255,,,1,23,11336709
ChartInfo,PriorityOrder,TEXT,255,,,1,24,11336709
ChartInfo20250318,Id,TEXT,255,,,0,1,11655631
ChartInfo20250318,ClientProjectId,NUMBER,,38,0,0,2,11655631
ChartInfo20250318,ClientMarket,TEXT,512,,,1,3,11655631
ChartInfo20250318,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,11655631
ChartInfo20250318,ClientReference,TEXT,40,,,1,5,11655631
ChartInfo20250318,FileName,TEXT,512,,,0,6,11655631
ChartInfo20250318,NoOfPages,NUMBER,,38,0,1,7,11655631
ChartInfo20250318,OverallStatus,TEXT,512,,,1,8,11655631
ChartInfo20250318,UploadedDate,TIMESTAMP_NTZ,,,,0,9,11655631
ChartInfo20250318,UploadedBy,TEXT,255,,,0,10,11655631
ChartInfo20250318,Page,TEXT,10,,,1,11,11655631
ChartInfo20250318,Specialty,TEXT,255,,,1,12,11655631
ChartInfo20250318,Complexity,TEXT,255,,,1,13,11655631
ChartInfo20250318,Clinic,TEXT,255,,,1,14,11655631
ChartInfo20250318,NEWID,TEXT,36,,,1,15,11655631
ChartInfo20250318,Billing_Type,TEXT,250,,,1,16,11655631
ChartInfo20250318,Price_Per_Chart,NUMBER,,9,2,1,17,11655631
ChartInfo20250318,Invoice,TEXT,50,,,1,18,11655631
ChartInfo20250318,Invoice_Date,TEXT,255,,,1,19,11655631
ChartInfo20250318,Invoice_Comments,TEXT,250,,,1,20,11655631
ChartInfo20250318,EmeraldBarcode,TEXT,255,,,1,21,11655631
ChartInfo20250318,ChartType,TEXT,255,,,1,22,11655631
ChartInfo20250318,LastModifiedDate,TEXT,255,,,1,23,11655631
ChartInfo20250318,PriorityOrder,TEXT,255,,,1,24,11655631
ChartInfo9924,Id,TEXT,255,,,0,1,67104
ChartInfo9924,ClientProjectId,NUMBER,,38,0,0,2,67104
ChartInfo9924,ClientMarket,TEXT,512,,,1,3,67104
ChartInfo9924,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,67104
ChartInfo9924,ClientReference,TEXT,40,,,1,5,67104
ChartInfo9924,FileName,TEXT,512,,,0,6,67104
ChartInfo9924,NoOfPages,NUMBER,,38,0,1,7,67104
ChartInfo9924,OverallStatus,TEXT,512,,,1,8,67104
ChartInfo9924,UploadedDate,TIMESTAMP_NTZ,,,,0,9,67104
ChartInfo9924,UploadedBy,TEXT,255,,,0,10,67104
ChartInfo9924,Page,TEXT,10,,,1,11,67104
ChartInfo9924,Specialty,TEXT,255,,,1,12,67104
ChartInfo9924,Complexity,TEXT,255,,,1,13,67104
ChartInfo9924,Clinic,TEXT,255,,,1,14,67104
ChartInfo9924,NEWID,TEXT,36,,,1,15,67104
ChartInfo9924,Billing_Type,TEXT,250,,,1,16,67104
ChartInfo9924,Price_Per_Chart,NUMBER,,9,2,1,17,67104
ChartInfo9924,Invoice,TEXT,50,,,1,18,67104
ChartInfo9924,Invoice_Date,TEXT,255,,,1,19,67104
ChartInfo9924,Invoice_Comments,TEXT,250,,,1,20,67104
ChartInfo9924,EmeraldBarcode,TEXT,255,,,1,21,67104
ChartInfo9924,ChartType,TEXT,255,,,1,22,67104
ChartInfo9924,LastModifiedDate,TEXT,255,,,1,23,67104
ChartInfo9924,PriorityOrder,TEXT,255,,,1,24,67104
ChartInfoBK25092024,Id,TEXT,255,,,1,1,4593
ChartInfoBK25092024,ClientProjectId,NUMBER,,38,0,0,2,4593
ChartInfoBK25092024,ClientMarket,TEXT,512,,,1,3,4593
ChartInfoBK25092024,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,4593
ChartInfoBK25092024,ClientReference,TEXT,40,,,1,5,4593
ChartInfoBK25092024,FileName,TEXT,512,,,0,6,4593
ChartInfoBK25092024,NoOfPages,NUMBER,,38,0,1,7,4593
ChartInfoBK25092024,OverallStatus,TEXT,512,,,1,8,4593
ChartInfoBK25092024,UploadedDate,TIMESTAMP_NTZ,,,,0,9,4593
ChartInfoBK25092024,UploadedBy,TEXT,255,,,0,10,4593
ChartInfoBK25092024,Page,TEXT,10,,,1,11,4593
ChartInfoBK25092024,Specialty,TEXT,255,,,1,12,4593
ChartInfoBK25092024,Complexity,TEXT,255,,,1,13,4593
ChartInfoBK25092024,Clinic,TEXT,255,,,1,14,4593
ChartInfoBK25092024,NEWID,TEXT,36,,,1,15,4593
ChartInfoBK25092024,Billing_Type,TEXT,250,,,1,16,4593
ChartInfoBK25092024,Price_Per_Chart,NUMBER,,9,2,1,17,4593
ChartInfoBK25092024,Invoice,TEXT,50,,,1,18,4593
ChartInfoBK25092024,Invoice_Date,TEXT,255,,,1,19,4593
ChartInfoBK25092024,Invoice_Comments,TEXT,250,,,1,20,4593
ChartInfoBK25092024,EmeraldBarcode,TEXT,255,,,1,21,4593
ChartInfoBK25092024,ChartType,TEXT,255,,,1,22,4593
ChartInfoBK25092024,LastModifiedDate,TEXT,255,,,1,23,4593
ChartInfoBK25092024,PriorityOrder,TEXT,255,,,1,24,4593
ChartInfoCompexityStage_07102024,Id,NUMBER,,38,0,0,1,174516
ChartInfoCompexityStage_07102024,ChartId,TEXT,255,,,0,2,174516
ChartInfoCompexityStage_07102024,Complexity,TEXT,255,,,0,3,174516
ChartInfo_250325,Id,TEXT,255,,,0,1,11655746
ChartInfo_250325,ClientProjectId,NUMBER,,38,0,0,2,11655746
ChartInfo_250325,ClientMarket,TEXT,512,,,1,3,11655746
ChartInfo_250325,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,11655746
ChartInfo_250325,ClientReference,TEXT,40,,,1,5,11655746
ChartInfo_250325,FileName,TEXT,512,,,0,6,11655746
ChartInfo_250325,NoOfPages,NUMBER,,38,0,1,7,11655746
ChartInfo_250325,OverallStatus,TEXT,512,,,1,8,11655746
ChartInfo_250325,UploadedDate,TIMESTAMP_NTZ,,,,0,9,11655746
ChartInfo_250325,UploadedBy,TEXT,255,,,0,10,11655746
ChartInfo_250325,Page,TEXT,10,,,1,11,11655746
ChartInfo_250325,Specialty,TEXT,255,,,1,12,11655746
ChartInfo_250325,Complexity,TEXT,255,,,1,13,11655746
ChartInfo_250325,Clinic,TEXT,255,,,1,14,11655746
ChartInfo_250325,NEWID,TEXT,36,,,1,15,11655746
ChartInfo_250325,Billing_Type,TEXT,250,,,1,16,11655746
ChartInfo_250325,Price_Per_Chart,NUMBER,,9,2,1,17,11655746
ChartInfo_250325,Invoice,TEXT,50,,,1,18,11655746
ChartInfo_250325,Invoice_Date,TEXT,255,,,1,19,11655746
ChartInfo_250325,Invoice_Comments,TEXT,250,,,1,20,11655746
ChartInfo_250325,EmeraldBarcode,TEXT,255,,,1,21,11655746
ChartInfo_250325,ChartType,TEXT,255,,,1,22,11655746
ChartInfo_250325,LastModifiedDate,TEXT,255,,,1,23,11655746
ChartInfo_250325,PriorityOrder,TEXT,255,,,1,24,11655746
ChartInfo_Archive,Id,TEXT,255,,,0,1,236861
ChartInfo_Archive,ClientProjectId,NUMBER,,38,0,0,2,236861
ChartInfo_Archive,ClientMarket,TEXT,512,,,1,3,236861
ChartInfo_Archive,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,236861
ChartInfo_Archive,ClientReference,TEXT,40,,,1,5,236861
ChartInfo_Archive,FileName,TEXT,512,,,0,6,236861
ChartInfo_Archive,NoOfPages,NUMBER,,38,0,1,7,236861
ChartInfo_Archive,OverallStatus,TEXT,512,,,1,8,236861
ChartInfo_Archive,UploadedDate,TIMESTAMP_NTZ,,,,0,9,236861
ChartInfo_Archive,UploadedBy,TEXT,255,,,0,10,236861
ChartInfo_Archive,Page,TEXT,10,,,1,11,236861
ChartInfo_Archive,Specialty,TEXT,255,,,1,12,236861
ChartInfo_Archive,Complexity,TEXT,255,,,1,13,236861
ChartInfo_Archive,Clinic,TEXT,255,,,1,14,236861
ChartInfo_Archive,ArchiveNo,NUMBER,,38,0,1,15,236861
ChartInfo_Archive_InActiveData,Id,TEXT,255,,,0,1,19257438
ChartInfo_Archive_InActiveData,ClientProjectId,NUMBER,,38,0,0,2,19257438
ChartInfo_Archive_InActiveData,ClientMarket,TEXT,512,,,1,3,19257438
ChartInfo_Archive_InActiveData,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,19257438
ChartInfo_Archive_InActiveData,ClientReference,TEXT,40,,,1,5,19257438
ChartInfo_Archive_InActiveData,FileName,TEXT,512,,,0,6,19257438
ChartInfo_Archive_InActiveData,NoOfPages,NUMBER,,38,0,1,7,19257438
ChartInfo_Archive_InActiveData,OverallStatus,TEXT,512,,,1,8,19257438
ChartInfo_Archive_InActiveData,UploadedDate,TIMESTAMP_NTZ,,,,0,9,19257438
ChartInfo_Archive_InActiveData,UploadedBy,TEXT,255,,,0,10,19257438
ChartInfo_Archive_InActiveData,Page,TEXT,10,,,1,11,19257438
ChartInfo_Archive_InActiveData,Specialty,TEXT,255,,,1,12,19257438
ChartInfo_Archive_InActiveData,Complexity,TEXT,255,,,1,13,19257438
ChartInfo_Archive_InActiveData,Clinic,TEXT,255,,,1,14,19257438
ChartInfo_Archive_InActiveData,ArchiveNo,NUMBER,,38,0,1,15,19257438
ChartInfo_Complexity_Original_20240802,Id,NUMBER,,38,0,0,1,2551956
ChartInfo_Complexity_Original_20240802,ChartId,TEXT,255,,,1,2,2551956
ChartInfo_Complexity_Original_20240802,Complexity,TEXT,255,,,1,3,2551956
ChartInfo_Complexity_Stage,Id,NUMBER,,38,0,0,1,14340
ChartInfo_Complexity_Stage,ChartId,TEXT,255,,,1,2,14340
ChartInfo_Complexity_Stage,Complexity,TEXT,255,,,1,3,14340
ChartInfo_PartiallyDeallocatedChartsBackup,Id,TEXT,255,,,0,1,177
ChartInfo_PartiallyDeallocatedChartsBackup,ClientProjectId,NUMBER,,38,0,0,2,177
ChartInfo_PartiallyDeallocatedChartsBackup,ClientMarket,TEXT,512,,,1,3,177
ChartInfo_PartiallyDeallocatedChartsBackup,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,177
ChartInfo_PartiallyDeallocatedChartsBackup,ClientReference,TEXT,40,,,1,5,177
ChartInfo_PartiallyDeallocatedChartsBackup,FileName,TEXT,512,,,0,6,177
ChartInfo_PartiallyDeallocatedChartsBackup,NoOfPages,NUMBER,,38,0,1,7,177
ChartInfo_PartiallyDeallocatedChartsBackup,OverallStatus,TEXT,512,,,1,8,177
ChartInfo_PartiallyDeallocatedChartsBackup,UploadedDate,TIMESTAMP_NTZ,,,,0,9,177
ChartInfo_PartiallyDeallocatedChartsBackup,UploadedBy,TEXT,255,,,0,10,177
ChartInfo_PartiallyDeallocatedChartsBackup,Page,TEXT,10,,,1,11,177
ChartInfo_PartiallyDeallocatedChartsBackup,Specialty,TEXT,255,,,1,12,177
ChartInfo_PartiallyDeallocatedChartsBackup,Complexity,TEXT,255,,,1,13,177
ChartInfo_PartiallyDeallocatedChartsBackup,Clinic,TEXT,255,,,1,14,177
ChartInfo_PartiallyDeallocatedChartsBackup,NEWID,TEXT,36,,,1,15,177
ChartInfo_PartiallyDeallocatedChartsBackup,Billing_Type,TEXT,250,,,1,16,177
ChartInfo_PartiallyDeallocatedChartsBackup,Price_Per_Chart,NUMBER,,9,2,1,17,177
ChartInfo_PartiallyDeallocatedChartsBackup,Invoice,TEXT,50,,,1,18,177
ChartInfo_PartiallyDeallocatedChartsBackup,Invoice_Date,TEXT,255,,,1,19,177
ChartInfo_PartiallyDeallocatedChartsBackup,Invoice_Comments,TEXT,250,,,1,20,177
ChartInfo_PartiallyDeallocatedChartsBackup,EmeraldBarcode,TEXT,255,,,1,21,177
ChartInfo_PartiallyDeallocatedChartsBackup,ChartType,TEXT,255,,,1,22,177
ChartInfo_PartiallyDeallocatedChartsBackup,LastModifiedDate,TEXT,255,,,1,23,177
ChartInfo_PartiallyDeallocatedChartsBackup,PriorityOrder,TEXT,255,,,1,24,177
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Id,TEXT,255,,,0,1,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,ClientProjectId,NUMBER,,38,0,0,2,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,ClientMarket,TEXT,512,,,1,3,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,ClientReference,TEXT,40,,,1,5,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,FileName,TEXT,512,,,0,6,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,NoOfPages,NUMBER,,38,0,1,7,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,OverallStatus,TEXT,512,,,1,8,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,UploadedDate,TIMESTAMP_NTZ,,,,0,9,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,UploadedBy,TEXT,255,,,0,10,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Page,TEXT,10,,,1,11,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Specialty,TEXT,255,,,1,12,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Complexity,TEXT,255,,,1,13,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Clinic,TEXT,255,,,1,14,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,NEWID,TEXT,36,,,1,15,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Billing_Type,TEXT,250,,,1,16,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Price_Per_Chart,NUMBER,,9,2,1,17,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Invoice,TEXT,50,,,1,18,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Invoice_Date,TEXT,255,,,1,19,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,Invoice_Comments,TEXT,250,,,1,20,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,EmeraldBarcode,TEXT,255,,,1,21,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,ChartType,TEXT,255,,,1,22,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,LastModifiedDate,TEXT,255,,,1,23,1563
ChartInfo_PartiallyDeallocatedChartsBackup_08Jul2023,PriorityOrder,TEXT,255,,,1,24,1563
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Id,TEXT,255,,,0,1,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,ClientProjectId,NUMBER,,38,0,0,2,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,ClientMarket,TEXT,512,,,1,3,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,ClientReference,TEXT,40,,,1,5,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,FileName,TEXT,512,,,0,6,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,NoOfPages,NUMBER,,38,0,1,7,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,OverallStatus,TEXT,512,,,1,8,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,UploadedDate,TIMESTAMP_NTZ,,,,0,9,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,UploadedBy,TEXT,255,,,0,10,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Page,TEXT,10,,,1,11,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Specialty,TEXT,255,,,1,12,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Complexity,TEXT,255,,,1,13,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Clinic,TEXT,255,,,1,14,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,NEWID,TEXT,36,,,1,15,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Billing_Type,TEXT,250,,,1,16,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Price_Per_Chart,NUMBER,,9,2,1,17,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Invoice,TEXT,50,,,1,18,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Invoice_Date,TEXT,255,,,1,19,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,Invoice_Comments,TEXT,250,,,1,20,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,EmeraldBarcode,TEXT,255,,,1,21,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,ChartType,TEXT,255,,,1,22,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,LastModifiedDate,TEXT,255,,,1,23,635
ChartInfo_PartiallyDeallocatedChartsBackup_30Aug2023,PriorityOrder,TEXT,255,,,1,24,635
ChartInfo_Priority,Id,TEXT,255,,,1,1,5451
ChartInfo_Priority,ClientProjectId,NUMBER,,38,0,1,2,5451
ChartInfo_Priority,ClientMarket,TEXT,512,,,1,3,5451
ChartInfo_Priority,ReceivedDate,TIMESTAMP_NTZ,,,,1,4,5451
ChartInfo_Priority,ClientReference,TEXT,80,,,1,5,5451
ChartInfo_Priority,FileName,TEXT,512,,,1,6,5451
ChartInfo_Priority,NoOfPages,NUMBER,,38,0,1,7,5451
ChartInfo_Priority,OverallStatus,TEXT,512,,,1,8,5451
ChartInfo_Priority,UploadedDate,TIMESTAMP_NTZ,,,,1,9,5451
